Date,Low,Open,Volume,High,Close,Adjusted Close
4/1/1985,0.125,0.126673996,137267200,0.127232,0.126673996,0.098571181
7/1/1985,0.126115993,0.126673996,170912000,0.127232,0.126115993,0.098136961
8/1/1985,0.125,0.126115993,141120000,0.127232,0.125,0.097268574
9/1/1985,0.128347993,0.128347993,166723200,0.130022004,0.128347993,0.099873826
10/1/1985,0.133928999,0.133928999,277065600,0.134487003,0.133928999,0.104216658
11/1/1985,0.131696001,0.133928999,205049600,0.135045007,0.132813007,0.103348255
14-01-1985,0.136719003,0.136719003,270435200,0.137834996,0.136719003,0.106387675
15-01-1985,0.133928999,0.136719003,264969600,0.138951004,0.133928999,0.104216658
16-01-1985,0.135045007,0.135045007,189884800,0.137277007,0.135045007,0.105085097
17-01-1985,0.125558004,0.135045007,547523200,0.137277007,0.125558004,0.097702749
18-01-1985,0.125,0.125558004,352665600,0.130579993,0.127790004,0.099439584
21-01-1985,0.130579993,0.130579993,325427200,0.131696001,0.130579993,0.101610623
22-01-1985,0.134487003,0.134487003,424838400,0.135045007,0.134487003,0.10465084
23-01-1985,0.132254004,0.134487003,430505600,0.135045007,0.132254004,0.10291329
24-01-1985,0.129464,0.132254004,397062400,0.132254004,0.129464,0.100742213
25-01-1985,0.126673996,0.129464,318460800,0.132254004,0.132254004,0.10291329
28-01-1985,0.135045007,0.135045007,412182400,0.136719003,0.135045007,0.105085097
29-01-1985,0.133370996,0.135045007,223731200,0.136161,0.133370996,0.103782408
30-01-1985,0.133370996,0.133370996,492441600,0.136161,0.133370996,0.103782408
31-01-1985,0.129464,0.133370996,276236800,0.133928999,0.129464,0.100742213
1/2/1985,0.126673996,0.129464,137737600,0.130022004,0.127790004,0.099439584
4/2/1985,0.130579993,0.130579993,218019200,0.131137997,0.130579993,0.101610623
5/2/1985,0.131696001,0.131696001,190041600,0.133928999,0.131696001,0.102479011
6/2/1985,0.133928999,0.133928999,194432000,0.133928999,0.133928999,0.104216658
7/2/1985,0.133370996,0.133928999,245481600,0.135602996,0.133370996,0.103782408
8/2/1985,0.131696001,0.133370996,132025600,0.133928999,0.133370996,0.103782408
11/2/1985,0.136161,0.136161,346953600,0.137277007,0.136161,0.105953462
12/2/1985,0.132813007,0.136161,226508800,0.136719003,0.132813007,0.103348255
13-02-1985,0.126673996,0.132813007,527027200,0.132813007,0.126673996,0.098571181
14-02-1985,0.123326004,0.126673996,426832000,0.127790004,0.123326004,0.095965952
15-02-1985,0.122210003,0.123326004,173622400,0.125558004,0.125,0.097268574
19-02-1985,0.123326004,0.124442004,149833600,0.124442004,0.123326004,0.095965952
20-02-1985,0.117746003,0.123326004,219968000,0.123884,0.117746003,0.091623887
21-02-1985,0.119978003,0.119978003,308224000,0.120536,0.119978003,0.093360707
22-02-1985,0.119978003,0.119978003,226531200,0.124442004,0.123326004,0.095965952
25-02-1985,0.121652,0.123326004,98537600,0.123884,0.121652,0.094663337
26-02-1985,0.119419999,0.121652,188966400,0.122210003,0.119419999,0.092926487
27-02-1985,0.112164997,0.119419999,403580800,0.119419999,0.112164997,0.087281041
28-02-1985,0.110491,0.112164997,319065600,0.112164997,0.110491,0.085978441
1/3/1985,0.107143,0.110491,247430400,0.111048996,0.111048996,0.086412631
4/3/1985,0.112723,0.112723,153104000,0.116071001,0.112723,0.087715253
5/3/1985,0.115512997,0.115512997,130771200,0.115512997,0.115512997,0.089886256
6/3/1985,0.109932996,0.115512997,193603200,0.115512997,0.109932996,0.085544229
7/3/1985,0.098771997,0.109932996,733980800,0.110491,0.098771997,0.076859303
8/3/1985,0.092634,0.098771997,473558400,0.098771997,0.095982,0.074688271
11/3/1985,0.099330001,0.099330001,286003200,0.099887997,0.099330001,0.077293515
12/3/1985,0.102678999,0.102678999,219430400,0.103794999,0.102678999,0.079899527
13-03-1985,0.097098,0.102678999,251126400,0.102678999,0.097098,0.075556658
14-03-1985,0.097098,0.097098,241606400,0.097655997,0.097098,0.075556658
15-03-1985,0.096539997,0.097098,181417600,0.103237003,0.101003997,0.0785961
18-03-1985,0.102121003,0.102121003,124768000,0.103237003,0.102121003,0.079465322
19-03-1985,0.098214,0.102121003,171449600,0.103237003,0.098214,0.07642509
20-03-1985,0.099330001,0.099330001,404969600,0.101003997,0.099330001,0.077293515
21-03-1985,0.101003997,0.101003997,162467200,0.102678999,0.101003997,0.0785961
22-03-1985,0.099330001,0.101003997,80371200,0.102678999,0.099330001,0.077293515
25-03-1985,0.096539997,0.099330001,109961600,0.099330001,0.096539997,0.075122461
26-03-1985,0.100446001,0.100446001,121430400,0.100446001,0.100446001,0.078161918
27-03-1985,0.097655997,0.100446001,111350400,0.101562999,0.097655997,0.075990878
28-03-1985,0.097655997,0.097655997,129606400,0.099330001,0.097655997,0.075990878
29-03-1985,0.097655997,0.097655997,87180800,0.099330001,0.098771997,0.076859303
1/4/1985,0.096539997,0.098771997,114060800,0.101003997,0.096539997,0.075122461
2/4/1985,0.09375,0.096539997,227427200,0.097098,0.09375,0.072951421
3/4/1985,0.09375,0.09375,242659200,0.094307996,0.09375,0.072951421
4/4/1985,0.092076004,0.09375,161862400,0.094307996,0.093192004,0.072517209
8/4/1985,0.087612003,0.093192004,198732800,0.09375,0.087612003,0.068175144
9/4/1985,0.087612003,0.087612003,263894400,0.088169999,0.087612003,0.068175144
10/4/1985,0.09375,0.09375,226912000,0.094866,0.09375,0.072951421
11/4/1985,0.095423996,0.095423996,146675200,0.098214,0.095423996,0.074254021
12/4/1985,0.092634,0.095423996,72531200,0.095423996,0.093192004,0.072517209
15-04-1985,0.095423996,0.095423996,59830400,0.096539997,0.095423996,0.074254021
16-04-1985,0.096539997,0.096539997,67648000,0.097098,0.096539997,0.075122461
17-04-1985,0.101003997,0.101003997,123244800,0.102121003,0.101003997,0.0785961
18-04-1985,0.102121003,0.102121003,202428800,0.102678999,0.102121003,0.079465322
19-04-1985,0.099887997,0.102121003,96028800,0.102121003,0.100446001,0.078161918
22-04-1985,0.096539997,0.100446001,102592000,0.100446001,0.096539997,0.075122461
23-04-1985,0.098771997,0.098771997,118294400,0.099330001,0.098771997,0.076859303
24-04-1985,0.098214,0.098771997,78937600,0.100446001,0.098214,0.07642509
25-04-1985,0.098214,0.098214,87628800,0.098771997,0.098214,0.07642509
26-04-1985,0.097655997,0.098214,119705600,0.101003997,0.097655997,0.075990878
29-04-1985,0.094307996,0.097655997,62204800,0.098214,0.094307996,0.073385634
30-04-1985,0.094866,0.094866,94729600,0.095423996,0.094866,0.073819846
1/5/1985,0.093192004,0.094866,57344000,0.095423996,0.093192004,0.072517209
2/5/1985,0.085937999,0.092076004,329772800,0.092076004,0.085937999,0.066872492
3/5/1985,0.085937999,0.085937999,158121600,0.089844003,0.089286,0.069477737
6/5/1985,0.088169999,0.089286,56134400,0.090402,0.088169999,0.068609349
7/5/1985,0.089286,0.089286,107609600,0.089286,0.089286,0.069477737
8/5/1985,0.088728003,0.088728003,144390400,0.088728003,0.088728003,0.069043562
9/5/1985,0.089286,0.089286,127075200,0.089844003,0.089286,0.069477737
10/5/1985,0.089286,0.089286,136080000,0.091518,0.090402,0.070346206
13-05-1985,0.089286,0.090402,87225600,0.090960003,0.089286,0.069477737
14-05-1985,0.088169999,0.089286,121744000,0.089844003,0.088169999,0.068609349
15-05-1985,0.089286,0.089286,130435200,0.090960003,0.089286,0.069477737
16-05-1985,0.095423996,0.095423996,230540800,0.098214,0.095423996,0.074254021
17-05-1985,0.094866,0.095423996,211859200,0.098771997,0.097098,0.075556658
20-05-1985,0.095423996,0.097098,197187200,0.099330001,0.095423996,0.074254021
21-05-1985,0.092634,0.094866,152544000,0.094866,0.092634,0.072083011
22-05-1985,0.092076004,0.092634,120556800,0.093192004,0.092076004,0.071648806
23-05-1985,0.088169999,0.091518,239164800,0.091518,0.088169999,0.068609349
24-05-1985,0.080914997,0.088169999,589478400,0.088169999,0.080914997,0.06296391
28-05-1985,0.075335003,0.079798996,510966400,0.079798996,0.075335003,0.058621824
29-05-1985,0.076451004,0.076451004,246556800,0.077009,0.076451004,0.059490219
30-05-1985,0.078682996,0.078682996,314921600,0.079798996,0.078682996,0.061227046
31-05-1985,0.077567004,0.078682996,369420800,0.080357,0.077567004,0.060358651
3/6/1985,0.071428999,0.075893,576016000,0.075893,0.071428999,0.055582374
4/6/1985,0.077009,0.077009,401923200,0.077567004,0.077009,0.059924476
5/6/1985,0.075335003,0.077009,286406400,0.079241,0.075335003,0.058621824
6/6/1985,0.075893,0.075893,271196800,0.075893,0.075893,0.059056047
7/6/1985,0.073103003,0.075893,475238400,0.075893,0.073103003,0.056885026
10/6/1985,0.071987003,0.073103003,316131200,0.073661,0.071987003,0.056016587
11/6/1985,0.071987003,0.071987003,300720000,0.073661,0.071987003,0.056016587
12/6/1985,0.070312999,0.071987003,247990400,0.072544999,0.070312999,0.054713946
13-06-1985,0.066405997,0.070312999,379523200,0.070871003,0.066405997,0.051673736
14-06-1985,0.065848,0.066405997,565667200,0.070312999,0.065848,0.051239505
17-06-1985,0.066405997,0.066405997,236342400,0.066964,0.066405997,0.051673736
18-06-1985,0.068080001,0.068080001,265216000,0.069196001,0.068080001,0.052976348
19-06-1985,0.069753997,0.069753997,171987200,0.070871003,0.069753997,0.054278981
20-06-1985,0.070312999,0.070312999,190803200,0.070312999,0.070312999,0.054713946
21-06-1985,0.071987003,0.071987003,166140800,0.073661,0.071987003,0.056016587
24-06-1985,0.077009,0.077009,205766400,0.078125,0.077009,0.059924476
25-06-1985,0.078125,0.078125,293910400,0.079798996,0.078125,0.06079283
26-06-1985,0.080914997,0.080914997,132204800,0.080914997,0.080914997,0.06296391
27-06-1985,0.082030997,0.082030997,192460800,0.082589,0.082030997,0.06383229
28-06-1985,0.080357,0.082030997,135744000,0.082589,0.080357,0.062529691
1/7/1985,0.080914997,0.080914997,103443200,0.081473,0.080914997,0.06296391
2/7/1985,0.077009,0.080914997,77728000,0.081473,0.077009,0.059924476
3/7/1985,0.078125,0.078125,68499200,0.078125,0.078125,0.06079283
5/7/1985,0.078682996,0.078682996,36579200,0.079241,0.078682996,0.061227046
8/7/1985,0.078682996,0.078682996,92220800,0.079241,0.078682996,0.061227046
9/7/1985,0.078682996,0.078682996,147907200,0.079241,0.078682996,0.061227046
10/7/1985,0.080357,0.080357,106041600,0.080357,0.080357,0.062529691
11/7/1985,0.080357,0.080357,64892800,0.080914997,0.080357,0.062529691
12/7/1985,0.079798996,0.080357,47040000,0.080357,0.079798996,0.062095456
15-07-1985,0.079241,0.079798996,77683200,0.081473,0.079241,0.061661236
16-07-1985,0.078125,0.079241,143360000,0.079798996,0.078125,0.06079283
17-07-1985,0.078682996,0.078682996,118182400,0.079798996,0.078682996,0.061227046
18-07-1985,0.077009,0.078682996,179065600,0.078682996,0.077009,0.059924476
19-07-1985,0.077567004,0.077567004,114912000,0.077567004,0.077567004,0.060358651
22-07-1985,0.075335003,0.077567004,192304000,0.077567004,0.075335003,0.058621824
23-07-1985,0.073661,0.075335003,168694400,0.076451004,0.073661,0.057319205
24-07-1985,0.072544999,0.073661,168716800,0.074777,0.072544999,0.056450769
25-07-1985,0.074219003,0.074219003,315078400,0.074777,0.074219003,0.057753406
26-07-1985,0.074219003,0.074219003,130524800,0.074777,0.074219003,0.057753406
29-07-1985,0.071428999,0.074219003,77750400,0.074219003,0.071428999,0.055582374
30-07-1985,0.072544999,0.072544999,89465600,0.073103003,0.072544999,0.056450769
31-07-1985,0.070871003,0.072544999,80505600,0.073103003,0.070871003,0.055148169
1/8/1985,0.070871003,0.070871003,51564800,0.071987003,0.070871003,0.055148169
2/8/1985,0.070312999,0.070871003,97417600,0.070871003,0.070312999,0.054713946
5/8/1985,0.068637997,0.070312999,92332800,0.070871003,0.068637997,0.053410556
6/8/1985,0.068080001,0.068637997,63078400,0.070312999,0.068080001,0.052976348
7/8/1985,0.066405997,0.068080001,151737600,0.071428999,0.066405997,0.051673736
8/8/1985,0.067521997,0.067521997,147772800,0.068080001,0.067521997,0.052542131
9/8/1985,0.068080001,0.068080001,60950400,0.068080001,0.068080001,0.052976348
12/8/1985,0.066964,0.068080001,54992000,0.068080001,0.066964,0.052107934
13-08-1985,0.068080001,0.068080001,42380800,0.069196001,0.068080001,0.052976348
14-08-1985,0.065289997,0.068080001,289900800,0.068080001,0.065289997,0.050805312
15-08-1985,0.064732,0.065289997,105190400,0.065848,0.064732,0.050371107
16-08-1985,0.065289997,0.065289997,83753600,0.066405997,0.065289997,0.050805312
19-08-1985,0.066964,0.066964,47868800,0.068080001,0.066964,0.052107934
20-08-1985,0.068080001,0.068080001,66953600,0.068080001,0.068080001,0.052976348
21-08-1985,0.068080001,0.068080001,77011200,0.068080001,0.068080001,0.052976348
22-08-1985,0.066405997,0.068080001,123312000,0.068080001,0.066405997,0.051673736
23-08-1985,0.065848,0.066405997,44016000,0.066964,0.065848,0.051239505
26-08-1985,0.067521997,0.067521997,35660800,0.067521997,0.067521997,0.052542131
27-08-1985,0.068080001,0.068080001,42918400,0.068080001,0.068080001,0.052976348
28-08-1985,0.068080001,0.068080001,40947200,0.068637997,0.068080001,0.052976348
29-08-1985,0.066405997,0.068080001,56112000,0.068080001,0.066405997,0.051673736
30-08-1985,0.066964,0.066964,42873600,0.066964,0.066964,0.052107934
3/9/1985,0.065848,0.066964,37452800,0.066964,0.065848,0.051239505
4/9/1985,0.066405997,0.066405997,47555200,0.067521997,0.066405997,0.051673736
5/9/1985,0.066405997,0.066405997,32816000,0.066964,0.066405997,0.051673736
6/9/1985,0.066964,0.066964,92803200,0.066964,0.066964,0.052107934
9/9/1985,0.068080001,0.068080001,132316800,0.068637997,0.068080001,0.052976348
10/9/1985,0.068637997,0.068637997,121766400,0.069753997,0.068637997,0.053410556
11/9/1985,0.069196001,0.069196001,87091200,0.069753997,0.069196001,0.053844772
12/9/1985,0.071987003,0.071987003,111171200,0.071987003,0.071987003,0.056016587
13-09-1985,0.070312999,0.071987003,70537600,0.071987003,0.070312999,0.054713946
16-09-1985,0.068080001,0.070312999,36982400,0.070312999,0.068080001,0.052976348
17-09-1985,0.068080001,0.068080001,183747200,0.068080001,0.068080001,0.052976348
18-09-1985,0.072544999,0.072544999,120086400,0.072544999,0.072544999,0.056450769
19-09-1985,0.075893,0.075893,186323200,0.075893,0.075893,0.059056047
20-09-1985,0.074777,0.075893,135228800,0.076451004,0.074777,0.058187634
23-09-1985,0.075335003,0.075335003,118585600,0.076451004,0.075335003,0.058621824
24-09-1985,0.073661,0.075335003,88099200,0.077009,0.073661,0.057319205
25-09-1985,0.070871003,0.073661,104496000,0.073661,0.070871003,0.055148169
26-09-1985,0.070871003,0.070871003,53491200,0.071428999,0.070871003,0.055148169
30-09-1985,0.070312999,0.070871003,36646400,0.071428999,0.070312999,0.054713946
1/10/1985,0.070312999,0.070312999,88345600,0.070871003,0.070312999,0.054713946
2/10/1985,0.069753997,0.070312999,21504000,0.070871003,0.069753997,0.054278981
3/10/1985,0.069196001,0.069753997,48921600,0.069753997,0.069196001,0.053844772
4/10/1985,0.066964,0.069196001,69529600,0.069196001,0.066964,0.052107934
7/10/1985,0.066964,0.066964,91929600,0.068080001,0.066964,0.052107934
8/10/1985,0.067521997,0.067521997,86979200,0.067521997,0.067521997,0.052542131
9/10/1985,0.066964,0.067521997,82812800,0.068080001,0.066964,0.052107934
10/10/1985,0.070871003,0.070871003,261744000,0.071428999,0.070871003,0.055148169
11/10/1985,0.071428999,0.071428999,118294400,0.072544999,0.071428999,0.055582374
14-10-1985,0.074219003,0.074219003,155187200,0.074219003,0.074219003,0.057753406
15-10-1985,0.075893,0.075893,293888000,0.076451004,0.075893,0.059056047
16-10-1985,0.080357,0.080357,288444800,0.080914997,0.080357,0.062529691
17-10-1985,0.081473,0.081473,348185600,0.085378997,0.081473,0.063398078
18-10-1985,0.079241,0.081473,230428800,0.082030997,0.079241,0.061661236
21-10-1985,0.077009,0.079241,118876800,0.079241,0.077009,0.059924476
22-10-1985,0.080357,0.080357,424547200,0.081473,0.080357,0.062529691
23-10-1985,0.080357,0.080357,148377600,0.082589,0.080357,0.062529691
24-10-1985,0.082030997,0.082030997,272630400,0.084262997,0.082030997,0.06383229
25-10-1985,0.080357,0.082030997,63280000,0.082030997,0.080357,0.062529691
28-10-1985,0.080357,0.080357,59472000,0.080914997,0.080357,0.062529691
29-10-1985,0.079798996,0.080357,130883200,0.080357,0.079798996,0.062095456
30-10-1985,0.084821001,0.084821001,226576000,0.084821001,0.084821001,0.066003345
31-10-1985,0.083146997,0.084821001,155075200,0.085937999,0.083146997,0.06470073
1/11/1985,0.083146997,0.083146997,92556800,0.084821001,0.083146997,0.06470073
4/11/1985,0.083705001,0.083705001,155724800,0.085378997,0.083705001,0.065134928
5/11/1985,0.083146997,0.083705001,107542400,0.085378997,0.083146997,0.06470073
6/11/1985,0.085937999,0.085937999,200457600,0.086496003,0.085937999,0.066872492
7/11/1985,0.087612003,0.087612003,317139200,0.088728003,0.087612003,0.068175144
8/11/1985,0.091518,0.091518,294112000,0.092634,0.091518,0.071214601
11/11/1985,0.089286,0.091518,178774400,0.092634,0.089286,0.069477737
12/11/1985,0.088728003,0.089286,173644800,0.090402,0.088728003,0.069043562
13-11-1985,0.086496003,0.088728003,101561600,0.088728003,0.086496003,0.067306712
14-11-1985,0.089286,0.089286,139507200,0.089844003,0.089286,0.069477737
15-11-1985,0.088728003,0.089286,81580800,0.090402,0.088728003,0.069043562
18-11-1985,0.088728003,0.088728003,64556800,0.089286,0.088728003,0.069043562
19-11-1985,0.085937999,0.088728003,94326400,0.089286,0.085937999,0.066872492
20-11-1985,0.084821001,0.085937999,99075200,0.086496003,0.084821001,0.066003345
21-11-1985,0.084821001,0.084821001,102950400,0.085937999,0.084821001,0.066003345
22-11-1985,0.084262997,0.084821001,128755200,0.085937999,0.084821001,0.066003345
25-11-1985,0.084821001,0.084821001,97193600,0.085937999,0.085378997,0.06643755
26-11-1985,0.084821001,0.085378997,164460800,0.087053999,0.086496003,0.067306712
27-11-1985,0.085937999,0.086496003,191721600,0.089844003,0.089286,0.069477737
29-11-1985,0.088728003,0.089286,99030400,0.089844003,0.089844003,0.069911979
2/12/1985,0.089286,0.089844003,100195200,0.090402,0.090402,0.070346206
3/12/1985,0.089286,0.090402,155075200,0.090960003,0.089844003,0.069911979
4/12/1985,0.089844003,0.089844003,165110400,0.092076004,0.091518,0.071214601
5/12/1985,0.089286,0.091518,125148800,0.092634,0.089844003,0.069911979
6/12/1985,0.087612003,0.089844003,65452800,0.089844003,0.088169999,0.068609349
9/12/1985,0.085937999,0.088169999,139865600,0.089286,0.086496003,0.067306712
10/12/1985,0.085937999,0.086496003,200905600,0.087612003,0.087053999,0.067740925
11/12/1985,0.087053999,0.087053999,237619200,0.089844003,0.088169999,0.068609349
12/12/1985,0.088728003,0.088728003,125260800,0.090402,0.089286,0.069477737
13-12-1985,0.088169999,0.089286,251148800,0.090402,0.089286,0.069477737
16-12-1985,0.089286,0.089286,288915200,0.094866,0.093192004,0.072517209
17-12-1985,0.090960003,0.093192004,109065600,0.09375,0.092076004,0.071648806
18-12-1985,0.095423996,0.095423996,559798400,0.102121003,0.099330001,0.077293515
19-12-1985,0.098771997,0.099330001,270121600,0.101562999,0.100446001,0.078161918
20-12-1985,0.099330001,0.100446001,206035200,0.101562999,0.099887997,0.07772772
23-12-1985,0.096539997,0.099887997,143225600,0.100446001,0.097655997,0.075990878
24-12-1985,0.096539997,0.097655997,64601600,0.098214,0.097098,0.075556658
26-12-1985,0.096539997,0.097098,45852800,0.098214,0.097098,0.075556658
27-12-1985,0.097098,0.097098,122886400,0.101003997,0.099887997,0.07772772
30-12-1985,0.098771997,0.099887997,107676800,0.101003997,0.099330001,0.077293515
31-12-1985,0.098214,0.099330001,87248000,0.099887997,0.098214,0.07642509
2/1/1986,0.097098,0.098214,117420800,0.099330001,0.099330001,0.077293515
3/1/1986,0.098771997,0.099330001,242166400,0.099887997,0.099887997,0.07772772
6/1/1986,0.097655997,0.099887997,185046400,0.099887997,0.099330001,0.077293515
7/1/1986,0.098771997,0.099330001,470534400,0.102678999,0.102678999,0.079899527
8/1/1986,0.101562999,0.102678999,607600000,0.104911,0.102121003,0.079465322
9/1/1986,0.097655997,0.102121003,447238400,0.102678999,0.101003997,0.0785961
10/1/1986,0.101003997,0.101003997,153238400,0.103237003,0.101562999,0.07903108
13-01-1986,0.100446001,0.101562999,215420800,0.103237003,0.102678999,0.079899527
14-01-1986,0.100446001,0.102678999,272697600,0.106027,0.103794999,0.080767937
15-01-1986,0.103237003,0.103794999,423472000,0.107143,0.106585003,0.082938977
16-01-1986,0.106585003,0.106585003,534777600,0.110491,0.109375,0.085110031
17-01-1986,0.106585003,0.109375,345385600,0.110491,0.107143,0.083373189
20-01-1986,0.104353003,0.107143,127411200,0.107143,0.106585003,0.082938977
21-01-1986,0.106027,0.106585003,151961600,0.107701004,0.107143,0.083373189
22-01-1986,0.099887997,0.107143,143001600,0.107701004,0.104353003,0.081202187
23-01-1986,0.101562999,0.104353003,156419200,0.104911,0.102678999,0.079899527
24-01-1986,0.101003997,0.102678999,111977600,0.104353003,0.101003997,0.0785961
27-01-1986,0.098214,0.101003997,389580800,0.101562999,0.098771997,0.076859303
28-01-1986,0.098214,0.098771997,222297600,0.099887997,0.099330001,0.077293515
29-01-1986,0.098214,0.099330001,589568000,0.108817004,0.105469003,0.082070559
30-01-1986,0.102121003,0.104911,236880000,0.104911,0.102678999,0.079899527
31-01-1986,0.102121003,0.102678999,147705600,0.103794999,0.103237003,0.08033374
3/2/1986,0.102121003,0.103237003,350022400,0.107143,0.106585003,0.082938977
4/2/1986,0.106027,0.106585003,260176000,0.108817004,0.106027,0.082504734
5/2/1986,0.104911,0.106027,197164800,0.106585003,0.106027,0.082504734
6/2/1986,0.105469003,0.106027,134220800,0.108259,0.107701004,0.083807386
7/2/1986,0.104911,0.107701004,129404800,0.107701004,0.107143,0.083373189
10/2/1986,0.106027,0.107143,111843200,0.109375,0.106585003,0.082938977
11/2/1986,0.104911,0.106585003,153462400,0.107143,0.106585003,0.082938977
12/2/1986,0.106027,0.106585003,133056000,0.107143,0.107143,0.083373189
13-02-1986,0.106027,0.107143,109379200,0.107143,0.106585003,0.082938977
14-02-1986,0.106027,0.106585003,137513600,0.107701004,0.106027,0.082504734
18-02-1986,0.103794999,0.106027,148108800,0.107143,0.106585003,0.082938977
19-02-1986,0.106585003,0.106585003,359676800,0.113839,0.111607,0.086846806
20-02-1986,0.111048996,0.111607,137916800,0.113280997,0.112164997,0.087281041
21-02-1986,0.112164997,0.112164997,189078400,0.114955001,0.112723,0.087715253
24-02-1986,0.111607,0.112723,247116800,0.114955001,0.114955001,0.089452051
25-02-1986,0.112164997,0.114955001,224739200,0.117746003,0.117746003,0.091623887
26-02-1986,0.116071001,0.117746003,164729600,0.119419999,0.116071001,0.090320483
27-02-1986,0.113839,0.116071001,108124800,0.116628997,0.114396997,0.089017875
28-02-1986,0.111048996,0.114396997,125126400,0.115512997,0.111607,0.086846806
3/3/1986,0.109375,0.111607,108819200,0.112164997,0.109932996,0.085544229
4/3/1986,0.109375,0.109932996,89107200,0.111607,0.109932996,0.085544229
5/3/1986,0.108259,0.109932996,177027200,0.113839,0.112723,0.087715253
6/3/1986,0.112164997,0.112723,101337600,0.114955001,0.113280997,0.088149466
7/3/1986,0.110491,0.113280997,96185600,0.113280997,0.110491,0.085978441
10/3/1986,0.109932996,0.110491,75488000,0.111048996,0.109932996,0.085544229
11/3/1986,0.109375,0.109932996,103062400,0.111048996,0.111048996,0.086412631
12/3/1986,0.110491,0.111048996,85680000,0.112164997,0.110491,0.085978441
13-03-1986,0.108817004,0.110491,115964800,0.111607,0.110491,0.085978441
14-03-1986,0.110491,0.110491,384854400,0.117187999,0.116628997,0.090754703
17-03-1986,0.113280997,0.116071001,118720000,0.116071001,0.116071001,0.090320483
18-03-1986,0.115512997,0.116071001,249356800,0.121652,0.119978003,0.093360707
19-03-1986,0.117746003,0.119978003,189884800,0.121652,0.118303999,0.092058085
20-03-1986,0.125,0.125,904131200,0.132254004,0.126115993,0.098136961
21-03-1986,0.122768,0.126115993,260377600,0.128347993,0.123326004,0.095965952
24-03-1986,0.117746003,0.123326004,294313600,0.123326004,0.119419999,0.092926487
25-03-1986,0.119419999,0.119419999,281075200,0.124442004,0.124442004,0.096834376
26-03-1986,0.124442004,0.124442004,222140800,0.128347993,0.126115993,0.098136961
27-03-1986,0.126115993,0.126115993,219004800,0.129464,0.126115993,0.098136961
31-03-1986,0.125,0.126115993,187801600,0.127232,0.126115993,0.098136961
1/4/1986,0.120536,0.126115993,222723200,0.126115993,0.121652,0.094663337
2/4/1986,0.117187999,0.121652,325292800,0.122210003,0.121652,0.094663337
3/4/1986,0.119978003,0.121652,211075200,0.123326004,0.120536,0.09379492
4/4/1986,0.118862003,0.120536,125955200,0.120536,0.119419999,0.092926487
7/4/1986,0.117187999,0.119419999,120131200,0.122768,0.121652,0.094663337
8/4/1986,0.121652,0.121652,193222400,0.123884,0.123326004,0.095965952
9/4/1986,0.119978003,0.123326004,135318400,0.123884,0.121094003,0.094229124
10/4/1986,0.119978003,0.121094003,109984000,0.122210003,0.121652,0.094663337
11/4/1986,0.120536,0.121652,75667200,0.122768,0.120536,0.09379492
14-04-1986,0.119419999,0.120536,84963200,0.121652,0.119978003,0.093360707
15-04-1986,0.119978003,0.119978003,131398400,0.122768,0.122210003,0.095097549
16-04-1986,0.122210003,0.122210003,210828800,0.127232,0.126115993,0.098136961
17-04-1986,0.125,0.126115993,270099200,0.130022004,0.129464,0.100742213
18-04-1986,0.128347993,0.129464,247676800,0.133370996,0.132813007,0.103348255
21-04-1986,0.133370996,0.133370996,273548800,0.137277007,0.135602996,0.105519295
22-04-1986,0.132254004,0.135602996,327868800,0.139509007,0.133370996,0.103782408
23-04-1986,0.131137997,0.133370996,261475200,0.135602996,0.132254004,0.10291329
24-04-1986,0.131696001,0.132254004,458371200,0.140625,0.140066996,0.108992979
25-04-1986,0.140066996,0.140066996,261072000,0.145647004,0.143972993,0.112032384
28-04-1986,0.141740993,0.143972993,145532800,0.146204993,0.142857,0.111163929
29-04-1986,0.119978003,0.142857,132697600,0.143972993,0.139509007,0.108558759
30-04-1986,0.135045007,0.139509007,137782400,0.141183004,0.135045007,0.105085097
1/5/1986,0.132813007,0.135045007,257936000,0.135045007,0.135045007,0.105085097
2/5/1986,0.134487003,0.135045007,93587200,0.138393,0.136161,0.105953462
5/5/1986,0.136161,0.136161,149340800,0.145089,0.143415004,0.111598164
6/5/1986,0.143972993,0.143972993,218534400,0.148438007,0.145647004,0.113335051
7/5/1986,0.139509007,0.145647004,198800000,0.146762997,0.140625,0.109427139
8/5/1986,0.140625,0.140625,233363200,0.147879004,0.147321001,0.114637606
9/5/1986,0.146204993,0.147321001,222499200,0.150112003,0.148995996,0.11594107
12/5/1986,0.148438007,0.148995996,400422400,0.163504004,0.162387997,0.126361981
13-05-1986,0.157365993,0.162387997,471766400,0.162946001,0.160714,0.125059381
14-05-1986,0.160714,0.160714,482988800,0.166852996,0.164620996,0.128099576
15-05-1986,0.159040004,0.164620996,222544000,0.165178999,0.160714,0.125059381
16-05-1986,0.156808004,0.160714,319244800,0.161829993,0.160714,0.125059381
19-05-1986,0.158482,0.160714,209507200,0.162946001,0.159040004,0.123756766
20-05-1986,0.152902007,0.159040004,245795200,0.159040004,0.157923996,0.122888312
21-05-1986,0.15625,0.157923996,346729600,0.166295007,0.165178999,0.128533795
22-05-1986,0.159597993,0.165178999,220505600,0.167411,0.164063007,0.127665341
23-05-1986,0.162387997,0.164063007,139843200,0.165737003,0.165178999,0.128533795
27-05-1986,0.162387997,0.165178999,84649600,0.165178999,0.164620996,0.128099576
